qid,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
616720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,3.7,0,0,0,0,0
620558,6.67,2.22,4.44,0,0,0,2.22,0,0,0,0,6.67,0,2.22,0,2.22,0,2.22,4.44,0,2.22,0,0,2.22,0,0,0,0,0,0
620936,1.67,1.67,0,0,0,0,3.33,0,0,0,0,10,5,1.67,1.67,3.33,0,0,11.67,1.67,5,6.67,0,0,5,1.67,0,0,0,0
622062,2.22,2.22,0,0,0,0,2.22,0,0,0,0,4.44,0,2.22,0,0,0,2.22,6.67,0,0,6.67,0,0,4.44,0,0,2.22,0,0
623224,2.83,2.83,0,0,0,0,4.72,0,0,0,0,10.38,0.94,0,0,3.77,0.94,5.66,3.77,3.77,0,0,0,0,0,0,0,0,0,0
624800,5.17,1.72,3.45,0,1.72,0,5.17,0,0,0,0,3.45,0,1.72,0,0,0,1.72,5.17,0,5.17,3.45,0,0,12.07,1.72,0,1.72,0,0
627416,3.39,3.39,0,0,0,0,3.39,0,0,0,0,11.86,5.08,0,3.39,3.39,3.39,3.39,8.47,3.39,0,1.69,0,3.39,1.69,0,0,0,0,0
629639,0,0,0,0,0,0,7.14,0,0,0,0,10.71,5.36,8.93,0,0,1.79,0,12.5,3.57,8.93,1.79,0,0,10.71,0,0,0,0,0
631014,1.75,0,1.75,0,1.75,0,0,0,0,0,0,7.02,0,5.26,0,1.75,0,0,5.26,0,0,3.51,1.75,0,1.75,7.02,0,1.75,0,0
632404,0,0,0,0,0,0,4.44,0,0,0,0,4.44,2.22,0,0,2.22,0,2.22,11.11,2.22,2.22,8.89,0,0,4.44,0,0,0,0,0
632746,7.41,5.56,1.85,0,0,0,9.26,0,0,0,0,12.96,5.56,1.85,1.85,0,0,3.7,11.11,3.7,1.85,3.7,0,1.85,12.96,0,0,3.7,0,0
633712,5.56,0,5.56,1.85,0,1.85,9.26,0,0,0,0,12.96,0,3.7,0,5.56,1.85,3.7,1.85,0,0,0,1.85,0,0,1.85,0,0,0,0
634004,1.32,1.32,0,0,0,0,3.95,0,1.32,0,0,6.58,3.95,0,0,1.32,1.32,0,6.58,1.32,0,5.26,0,0,2.63,9.21,0,6.58,0,0
634038,4,2,2,0,0,0,6,0,0,0,0,12,0,0,2,8,2,4,8,0,2,6,2,0,2,2,0,0,0,0
634071,3.8,2.53,1.27,1.27,0,0,0,0,0,0,0,3.8,0,0,0,2.53,0,2.53,1.27,0,0,1.27,0,0,0,0,0,0,0,0
635809,6.98,0,6.98,0,0,4.65,4.65,0,0,0,0,16.28,2.33,0,2.33,11.63,0,6.98,6.98,2.33,0,0,2.33,2.33,0,0,0,0,0,0
636151,5.41,5.41,0,0,0,0,2.7,0,0,0,0,10.81,10.81,0,0,0,0,0,8.11,0,2.7,8.11,2.7,0,10.81,0,0,0,0,0
636861,2.94,2.94,0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.94,0,2.94,2.94,0,0,0,2.94,0,0,5.88,0,0,0,0
637020,3.38,2.03,1.35,0,1.35,0,0,0,0,0,0,19.59,8.11,4.73,1.35,4.05,0,2.7,7.43,0,0,3.38,4.05,0,0,0,0,2.03,0,2.7
637301,2.44,0,2.44,0,1.22,1.22,4.88,0,0,0,0,13.41,3.66,1.22,1.22,6.1,1.22,6.1,4.88,2.44,1.22,1.22,0,1.22,0,1.22,0,0,0,1.22
638430,0,0,0,0,0,0,4.26,0,0,0,0,14.89,4.26,8.51,0,2.13,0,0,4.26,2.13,0,0,0,2.13,0,2.13,0,0,0,2.13
638977,3.17,3.17,0,0,0,0,4.76,0,0,0,0,6.35,1.59,1.59,1.59,3.17,0,1.59,7.94,0,4.76,3.17,0,0,9.52,0,0,1.59,0,0
639447,3.28,1.64,1.64,1.64,0,0,1.64,0,0,0,0,8.2,1.64,1.64,0,4.92,0,3.28,3.28,0,1.64,1.64,0,0,11.48,0,0,0,0,0
640740,6.45,0,6.45,0,0,0,16.13,0,0,0,0,19.35,3.23,3.23,6.45,6.45,0,9.68,6.45,0,0,3.23,0,3.23,3.23,0,0,6.45,0,0
641597,1.49,0.75,0.75,0.75,0,0,5.22,0,0,0,0,8.96,0,2.24,2.24,5.22,0.75,2.24,0.75,0,0,0,0.75,0,0,1.49,0,0,0,0
642845,0,0,0,0,0,0,2.56,0,0,0,0,15.38,2.56,2.56,0,12.82,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0
643449,0,0,0,0,0,0,0,0,0,0,0,1.69,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645024,2.22,2.22,0,0,0,0,8.89,0,0,0,0,11.11,2.22,4.44,0,0,2.22,2.22,6.67,4.44,2.22,0,0,0,0,0,0,0,0,0
648150,0.94,0.94,0,0,0,0,0,0,0,0,0,4.72,0,1.89,0,1.89,0,1.89,0.94,0,0,0,0.94,0,0.94,3.77,3.77,5.66,0,0
653682,12,4,8,0,4,0,12,0,0,0,0,20,4,0,0,16,0,8,0,0,0,0,0,0,0,8,0,0,0,0
655369,5.88,5.88,0,0,0,0,3.92,0,0,0,0,19.61,1.96,1.96,0,7.84,0,9.8,1.96,0,0,1.96,0,0,0,0,0,0,1.96,0
658512,0,0,0,0,0,0,0,0,0,0,0,11.36,2.27,0,0,0,2.27,6.82,0,0,0,0,0,0,6.82,0,0,0,0,0
659208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,4.76,7.14,2.38,0,2.38,2.38,0,0,0,0
659517,0,0,0,0,0,0,3.57,3.57,0,0,0,3.57,3.57,0,0,0,0,0,17.86,3.57,0,14.29,0,0,14.29,3.57,3.57,0,0,0
659966,1.49,1.49,0,0,0,0,7.46,0,0,0,0,13.43,2.99,1.49,0,4.48,0,4.48,2.99,1.49,0,0,1.49,0,1.49,1.49,0,1.49,0,0
660940,2.56,0,0,0,0,0,2.56,0,2.56,0,0,10.26,2.56,0,0,0,0,7.69,2.56,2.56,0,0,0,0,0,0,0,0,0,0
661092,2.41,2.41,0,0,0,0,4.82,0,0,0,0,8.43,1.2,2.41,0,3.61,0,1.2,4.82,0,1.2,1.2,4.82,0,2.41,1.2,0,0,0,0
661597,6.52,6.52,0,0,0,0,2.17,0,0,0,0,15.22,1.09,11.96,0,1.09,1.09,0,9.78,0,2.17,4.35,5.43,0,3.26,0,0,2.17,0,0
666733,0,0,0,0,0,0,13.04,0,0,0,0,13.04,4.35,0,2.17,6.52,2.17,4.35,6.52,2.17,0,2.17,2.17,0,0,0,0,0,0,0
668229,10.42,6.94,3.47,0,0.69,2.08,2.08,0,0,0,0,9.03,2.78,4.17,0.69,1.39,0.69,0.69,10.42,1.39,3.47,5.56,2.78,2.78,2.78,0,0,0,0,0
669700,3.03,3.03,0,0,0,0,3.03,0,3.03,0,0,6.06,0,6.06,0,0,0,0,9.09,0,0,6.06,3.03,0,0,6.06,6.06,0,0,0
671108,6.12,6.12,0,0,0,0,0,0,0,0,0,6.12,2.04,0,0,0,0,4.08,0,0,0,0,0,0,2.04,0,0,2.04,0,0
673117,0,0,0,0,0,0,8.93,0,0,0,0,8.93,5.36,1.79,0,1.79,0,0,5.36,1.79,0,3.57,0,0,10.71,0,0,0,0,0
674089,2.78,0,2.78,0,0,0,5.56,0,0,0,0,5.56,5.56,0,0,0,0,0,8.33,0,2.78,2.78,2.78,0,16.67,0,11.11,8.33,0,0
674634,0,0,0,0,0,0,0,0,0,0,0,13.89,13.89,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0
676015,5.17,5.17,0,0,0,0,8.62,0,0,0,0,8.62,0,3.45,1.72,5.17,0,3.45,1.72,0,1.72,1.72,0,0,1.72,5.17,0,0,0,0
677972,1.61,1.61,0,0,0,0,0,0,0,0,0,11.29,1.61,3.23,0,1.61,0,4.84,3.23,0,0,3.23,0,0,1.61,3.23,0,0,0,0
680448,0,0,0,0,0,0,5.41,0,0,0,0,5.41,0,0,0,5.41,0,2.7,10.81,0,0,10.81,0,0,13.51,0,0,0,0,0
684903,6,6,0,0,0,0,8,0,0,0,0,8,0,4,0,2,2,0,4,0,2,2,0,0,4,2,0,0,0,0
685336,5.56,3.7,1.85,0,0,0,7.41,0,0,0,0,7.41,0,0,0,5.56,0,5.56,5.56,1.85,0,3.7,1.85,0,1.85,0,1.85,0,0,0
685628,6.98,2.33,4.65,2.33,2.33,0,4.65,0,0,0,0,11.63,2.33,4.65,2.33,2.33,0,0,9.3,0,0,6.98,0,2.33,0,0,0,0,0,0
685722,1.37,0,1.37,0,0,0,1.37,0,0,0,0,9.59,1.37,2.74,1.37,1.37,1.37,4.11,4.11,0,1.37,1.37,0,1.37,1.37,1.37,0,0,0,0
685821,1.96,1.96,0,0,0,0,5.88,0,0,0,0,7.84,1.96,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,1.96,0
686770,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,7.14,0,9.52,0,0,0,0,0,0,2.38,2.38,0,0,0,0
686904,0,0,0,0,0,0,10.2,0,2.04,0,0,10.2,2.04,4.08,2.04,0,2.04,0,6.12,0,0,4.08,0,2.04,0,6.12,0,0,0,0
687602,4.55,2.27,2.27,2.27,0,0,6.82,0,0,0,0,11.36,2.27,4.55,0,4.55,0,4.55,9.09,4.55,4.55,0,0,0,2.27,0,0,0,0,0
689822,3.85,3.85,0,0,0,0,1.92,0,0,0,0,15.38,1.92,3.85,1.92,3.85,1.92,3.85,3.85,0,0,3.85,0,0,0,5.77,0,0,0,0
691321,5.77,5.77,0,0,0,0,0,0,0,0,0,13.46,3.85,0,1.92,5.77,1.92,3.85,0,0,0,0,0,0,1.92,0,0,0,0,0
691665,1.96,1.96,0,0,0,0,5.88,0,0,0,0,7.84,0,3.92,0,0,3.92,0,11.76,3.92,3.92,3.92,0,0,1.96,5.88,0,0,0,0
692148,0,0,0,0,0,0,2.33,0,0,0,0,2.33,0,2.33,0,0,0,0,9.3,0,2.33,6.98,0,0,11.63,0,0,6.98,0,0
692257,3.45,2.3,1.15,0,0,0,2.3,0,0,0,1.15,5.75,0,2.3,1.15,1.15,0,1.15,2.3,0,0,0,1.15,1.15,0,0,0,0,0,0
695800,2.48,1.65,0.83,0,0,0,2.48,0,0,0,0,14.88,5.79,1.65,0.83,0.83,4.13,3.31,4.13,0.83,2.48,0.83,0,0,4.13,0,0,0,0.83,0
697488,4.62,4.62,0,0,0,0,7.69,0,0,1.54,1.54,16.92,0,3.08,6.15,7.69,1.54,3.08,7.69,3.08,1.54,3.08,1.54,0,1.54,0,0,7.69,0,0
698146,4.17,0,4.17,0,0,4.17,2.08,0,0,0,0,8.33,2.08,4.17,0,2.08,0,2.08,2.08,0,0,2.08,0,0,4.17,0,0,0,0,0
698912,10.2,8.16,2.04,0,0,2.04,8.16,0,0,0,0,14.29,0,8.16,0,6.12,0,4.08,6.12,0,6.12,0,2.04,2.04,0,2.04,0,0,0,0
700187,13.33,0,13.33,5.33,1.33,1.33,0,0,0,0,0,18.67,0,8,2.67,8,0,6.67,13.33,0,4,5.33,0,8,1.33,0,0,0,0,0
701390,0,0,0,0,0,0,6.25,0,0,0,0,16.67,2.08,2.08,0,8.33,2.08,8.33,2.08,0,0,2.08,0,0,2.08,0,0,0,0,0
702278,2.5,2.5,0,0,0,0,0,0,0,0,0,12.5,5,5,0,0,2.5,0,2.5,0,0,0,2.5,0,27.5,0,0,0,0,0
702363,6.98,0,6.98,2.33,4.65,0,9.3,0,0,0,0,16.28,16.28,4.65,0,0,0,0,0,0,0,0,0,0,2.33,0,0,13.95,0,0
702419,2.08,0,2.08,2.08,0,0,0,0,0,0,0,6.25,0,2.08,0,2.08,0,4.17,0,0,0,0,0,0,2.08,0,0,0,0,0
704072,0,0,0,0,0,0,0,0,0,0,0,7.32,2.44,2.44,0,2.44,0,0,2.44,0,0,2.44,0,0,4.88,0,0,2.44,0,0
704719,0,0,0,0,0,0,8.51,0,0,0,0,8.51,0,4.26,0,2.13,0,4.26,2.13,0,0,2.13,0,0,4.26,0,0,8.51,0,0
706000,4.88,3.66,1.22,0,0,0,1.22,1.22,0,1.22,0,9.76,2.44,1.22,0,4.88,1.22,2.44,2.44,0,2.44,1.22,0,0,0,1.22,0,0,0,0
706204,1.96,0,1.96,0,0,1.96,9.8,0,1.96,5.88,1.96,7.84,0,3.92,1.96,0,0,1.96,1.96,0,0,1.96,0,0,0,0,0,0,0,0
706480,13.04,13.04,0,0,0,0,8.7,0,0,2.17,0,2.17,0,0,0,0,2.17,0,10.87,0,4.35,2.17,4.35,0,4.35,0,0,0,2.17,0
708158,3.64,3.64,0,0,0,0,0,0,0,0,0,5.45,0,0,0,3.64,1.82,1.82,3.64,0,0,1.82,0,1.82,0,0,7.27,1.82,0,0
708619,2.33,0,2.33,0,0,2.33,0,0,0,0,0,18.6,4.65,2.33,2.33,4.65,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0
708904,5.26,3.51,1.75,0,0,0,17.54,0,0,0,0,14.04,1.75,1.75,5.26,7.02,0,1.75,10.53,1.75,3.51,3.51,1.75,1.75,15.79,1.75,0,3.51,0,0
709340,0,0,0,0,0,0,2.7,0,0,0,0,10.81,10.81,0,0,0,0,0,8.11,0,2.7,5.41,0,0,0,5.41,0,0,0,0
709936,1.52,0,1.52,0,0,0,0,0,0,0,0,1.52,0,1.52,0,0,0,0,1.52,0,1.52,0,1.52,0,4.55,0,0,0,0,0
713950,4.88,4.88,0,0,0,0,2.44,0,0,0,0,12.2,2.44,2.44,0,4.88,2.44,4.88,4.88,2.44,2.44,0,0,0,7.32,2.44,0,7.32,0,0
715157,5.36,3.57,1.79,0,0,1.79,5.36,0,0,0,3.57,10.71,1.79,0,1.79,1.79,1.79,7.14,12.5,0,8.93,3.57,0,0,12.5,0,0,3.57,0,0
715231,3.33,0,3.33,0,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,3.33,0,0,0,0,3.33,16.67,0,0,3.33,0,0
715508,3.23,3.23,0,0,0,0,6.45,0,0,0,6.45,6.45,0,3.23,0,3.23,0,0,6.45,0,3.23,3.23,0,0,22.58,0,0,0,0,0
715588,2.63,2.63,0,0,0,0,5.26,0,0,0,0,10.53,0,0,2.63,5.26,2.63,0,0,0,0,0,0,0,0,7.89,0,0,0,0
718738,3.33,0,3.33,0,3.33,0,3.33,0,0,0,0,13.33,1.67,6.67,0,5,0,3.33,6.67,0,0,5,0,1.67,15,0,1.67,0,0,1.67
719372,2.22,2.22,0,0,0,0,4.44,0,0,0,0,4.44,2.22,0,0,0,2.22,0,6.67,0,6.67,2.22,2.22,0,4.44,0,0,0,0,0
720013,2.86,2.86,0,0,0,0,8.57,0,0,0,0,22.86,5.71,5.71,5.71,5.71,0,2.86,2.86,0,0,0,2.86,0,0,0,0,0,0,0
723293,2.56,2.56,0,0,0,0,0,0,0,0,0,12.82,5.13,3.85,0,5.13,0,0,2.56,0,1.28,2.56,0,0,0,0,0,0,0,0
725690,2.56,0,2.56,2.56,0,0,0,0,0,0,0,2.56,0,0,0,0,2.56,0,2.56,0,0,0,0,2.56,0,2.56,0,0,0,0
728836,1.32,1.32,0,0,0,0,0,0,0,0,0,9.21,0,1.32,0,6.58,0,6.58,1.32,0,0,1.32,0,0,0,0,0,0,0,0
729618,2,0,2,0,0,0,6,0,0,2,0,12,2,4,2,2,0,2,8,0,0,4,2,2,2,0,0,0,0,0
730834,1.3,1.3,0,0,0,0,6.49,0,0,0,2.6,2.6,0,2.6,0,0,0,0,15.58,2.6,2.6,10.39,0,0,7.79,0,0,9.09,0,0
731759,2.13,2.13,0,0,0,0,4.26,0,0,0,0,14.89,6.38,2.13,0,4.26,2.13,2.13,4.26,0,4.26,0,0,0,10.64,0,0,2.13,0,0
732454,5,1.67,1.67,0,0,1.67,1.67,0,0,0,0,3.33,0,0,0,1.67,0,1.67,6.67,0,1.67,1.67,3.33,0,8.33,0,0,6.67,0,0
732834,2.5,2.5,0,0,0,0,0,0,0,0,0,15,2.5,2.5,0,2.5,0,7.5,0,0,0,0,0,0,10,0,0,2.5,0,0
732958,0,0,0,0,0,0,5.13,0,0,0,0,28.21,12.82,5.13,0,7.69,5.13,2.56,0,0,0,0,0,0,2.56,0,0,0,0,0
738444,0,0,0,0,0,0,8.16,0,0,0,0,10.2,0,4.08,0,2.04,0,6.12,10.2,0,4.08,8.16,0,0,4.08,0,0,0,0,0
738894,11.11,0,11.11,2.22,8.89,0,2.22,0,0,0,0,13.33,0,6.67,2.22,2.22,2.22,0,11.11,0,0,6.67,0,6.67,2.22,0,0,0,0,0
740203,0,0,0,0,0,0,5.08,0,0,0,0,18.64,0,0,0,5.08,1.69,16.95,6.78,3.39,1.69,3.39,0,0,3.39,0,0,1.69,0,0
740268,0,0,0,0,0,0,0,0,0,0,0,12.7,1.59,4.76,0,3.17,0,4.76,6.35,0,1.59,1.59,0,3.17,3.17,11.11,0,0,1.59,0
740849,5.66,3.77,1.89,0,0,0,1.89,0,0,0,0,13.21,1.89,5.66,0,3.77,0,5.66,5.66,0,0,5.66,0,0,3.77,0,0,0,0,0
740926,0,0,0,0,0,0,9.23,0,0,0,0,0,0,0,0,0,0,0,10.77,7.69,1.54,1.54,0,0,3.08,12.31,1.54,3.08,0,0
741970,0,0,0,0,0,0,3.85,0,0,0,0,11.54,3.85,3.85,1.92,0,0,1.92,7.69,3.85,3.85,0,1.92,0,3.85,3.85,0,0,0,0
744784,4.88,4.88,0,0,0,0,0,0,0,0,0,2.44,2.44,2.44,0,0,0,0,2.44,0,2.44,0,0,0,0,0,0,0,0,0
744826,0,0,0,0,0,0,6.82,0,0,0,0,9.09,0,4.55,0,2.27,0,2.27,4.55,0,0,4.55,0,0,18.18,0,0,0,0,0
746121,0,0,0,0,0,0,12,0,0,0,0,6,4,0,0,0,0,2,4,2,0,0,2,0,0,8,0,0,0,0
746260,5.56,5.56,0,0,0,0,13.89,11.11,0,0,0,2.78,2.78,0,0,0,0,0,19.44,11.11,2.78,2.78,2.78,0,5.56,11.11,11.11,0,0,0
746599,3.45,3.45,0,0,0,0,12.07,0,0,0,0,3.45,0,3.45,0,0,0,0,15.52,6.9,5.17,6.9,3.45,0,18.97,0,0,3.45,0,0
747136,2.97,2.97,0,0,0,0,10.89,0,0,0,0,4.95,0,0,0.99,0.99,0,4.95,9.9,2.97,1.98,1.98,1.98,2.97,17.82,0,0,13.86,0,0
748348,4.76,4.76,0,0,0,0,4.76,0,0,0,0,14.29,0,7.14,0,0,2.38,4.76,0,0,0,0,0,0,0,2.38,0,0,0,0
749319,2.94,2.94,0,0,0,0,0,0,0,0,0,5.88,0,0,0,2.94,0,5.88,0,0,0,0,0,0,0,0,0,2.94,0,0
749365,0,0,0,0,0,0,0,0,0,0,0,5.77,1.92,0,0,1.92,0,1.92,3.85,0,3.85,0,1.92,0,17.31,0,0,0,0,0
750617,2.17,2.17,0,0,0,0,6.52,0,0,0,0,2.17,0,2.17,0,0,0,0,13.04,2.17,4.35,4.35,2.17,0,15.22,0,2.17,4.35,0,0
751778,3.57,0,3.57,0,3.57,0,14.29,0,1.79,0,8.93,3.57,0,0,0,0,0,3.57,19.64,5.36,1.79,12.5,0,0,1.79,0,0,0,0,3.57
751813,8.14,1.16,6.98,1.16,0,2.33,20.93,0,0,0,0,6.98,2.33,0,2.33,2.33,0,1.16,5.81,0,0,1.16,2.33,2.33,3.49,0,0,0,0,0
753577,4.88,4.88,0,0,0,0,2.44,0,0,0,0,2.44,0,0,0,2.44,0,0,7.32,4.88,4.88,2.44,0,0,2.44,2.44,0,0,0,0
756462,10.34,4.6,5.75,1.15,0,0,3.45,0,0,0,0,14.94,0,9.2,0,1.15,0,4.6,0,0,0,0,0,0,5.75,0,0,0,0,0
757125,2.56,2.56,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,7.69,5.13,0,0,0,2.56,10.26,0,0,0,0,0
758405,5.38,5.38,0,0,0,0,3.23,0,0,0,1.08,7.53,1.08,2.15,0,2.15,0,2.15,3.23,0,1.08,1.08,2.15,0,0,0,0,0,0,0
762767,0,0,0,0,0,0,0,0,0,0,0,11.54,1.92,5.77,0,3.85,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0
766867,0,0,0,0,0,0,0,0,0,0,0,20.37,3.7,7.41,0,0,0,11.11,1.85,0,0,1.85,0,0,0,0,0,0,0,0
767273,4.35,0,4.35,0,0,0,6.52,0,0,0,0,13.04,0,4.35,4.35,4.35,0,4.35,2.17,0,0,0,0,2.17,0,0,0,0,0,0
767671,1.33,1.33,0,0,0,0,2.67,0,0,0,0,6.67,0,5.33,1.33,0,0,0,5.33,0,1.33,5.33,0,0,0,0,0,0,0,0
768072,5,5,0,0,0,0,7.5,0,0,0,0,2.5,0,2.5,0,0,0,0,7.5,2.5,2.5,0,0,2.5,2.5,0,0,0,0,0
768541,5.26,5.26,0,0,0,0,5.26,0,0,0,0,7.89,2.63,2.63,0,2.63,0,2.63,5.26,0,0,5.26,0,0,7.89,0,0,0,0,2.63
768933,2.2,0,2.2,1.1,0,0,2.2,0,0,0,1.1,10.99,0,4.4,0,3.3,0,4.4,2.2,0,1.1,0,1.1,1.1,3.3,1.1,0,4.4,0,0
770604,4.65,4.65,0,0,0,0,4.65,0,0,0,0,9.3,4.65,4.65,0,0,0,0,4.65,2.33,0,2.33,0,0,4.65,0,0,9.3,0,0
771662,5.56,0,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0
771899,1.01,0,1.01,1.01,0,0,2.02,0,0,0,0,6.06,3.03,0,0,2.02,0,2.02,2.02,1.01,0,1.01,0,0,5.05,1.01,0,1.01,0,0
773090,6.12,6.12,0,0,0,0,14.29,0,0,0,0,4.08,2.04,0,0,0,2.04,0,18.37,6.12,8.16,0,8.16,0,14.29,2.04,0,12.24,0,0
773759,10.42,9.03,0.69,0,0,0,6.94,0,0,0,0,15.97,6.94,10.42,0.69,2.78,0.69,2.08,21.53,0,16.67,4.17,6.25,0.69,12.5,0.69,0,0.69,0,0
775975,2,2,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,8,0,4,4,0,0,8,2,0,0,0,0
776375,12.12,3.03,9.09,9.09,0,0,0,0,0,0,0,12.12,3.03,3.03,0,6.06,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0
776722,3.77,0,3.77,1.89,1.89,0,7.55,0,0,0,0,13.21,1.89,1.89,0,5.66,0,5.66,5.66,1.89,1.89,1.89,1.89,0,0,3.77,0,1.89,0,0
776968,15.56,15.56,0,0,0,0,4.44,0,0,0,0,2.22,0,0,0,2.22,0,2.22,0,0,0,0,0,0,13.33,0,0,6.67,0,0
777156,2.33,2.33,0,0,0,0,20.93,4.65,0,0,0,23.26,9.3,0,6.98,11.63,0,13.95,9.3,6.98,0,0,2.33,0,4.65,0,0,0,0,0
777297,0,0,0,0,0,0,0,0,0,0,0,15.56,0,2.22,0,8.89,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0
777338,0,0,0,0,0,0,5.17,0,0,0,0,12.07,1.72,3.45,3.45,8.62,0,3.45,5.17,3.45,0,1.72,0,0,3.45,3.45,0,0,0,0
777652,0,0,0,0,0,0,5.75,0,0,0,0,8.05,2.3,0,0,0,1.15,4.6,1.15,0,0,0,1.15,0,1.15,0,0,0,0,0
778487,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,5.26,0,0,5.26,0,0,13.16,0,0,18.42,0,0
778525,4.76,4.76,0,0,0,0,2.86,0,0,0,0,14.29,0.95,4.76,0,5.71,2.86,3.81,0.95,0,0,0.95,0,0,0.95,0,0,0,0,0
781901,0,0,0,0,0,0,12.5,0,0,0,0,2.5,2.5,0,0,0,0,0,2.5,0,2.5,0,0,0,2.5,0,0,0,0,0
782479,0,0,0,0,0,0,0,0,0,0,0,7.55,0,1.89,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782549,3.64,3.64,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91,0,0,10.91,0,0
782692,2.33,2.33,0,0,0,0,2.33,0,0,0,0,16.28,11.63,2.33,0,0,2.33,0,2.33,0,0,0,2.33,0,9.3,0,0,0,0,0
783507,10.96,0,10.96,8.22,1.37,1.37,9.59,0,0,0,0,6.85,0,2.74,0,1.37,0,2.74,2.74,0,0,1.37,0,1.37,0,0,0,0,0,0
785842,4.65,0,4.65,0,2.33,0,0,0,0,0,0,11.63,2.33,2.33,2.33,4.65,2.33,2.33,2.33,0,0,2.33,0,0,2.33,0,0,0,0,0
786021,0,0,0,0,0,0,4.71,0,0,0,0,3.53,1.18,0,0,1.18,0,1.18,3.53,0,1.18,2.35,0,0,3.53,0,0,4.71,0,0
787856,1.75,0,0,0,0,0,0,0,0,0,0,12.28,1.75,5.26,3.51,0,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0
789294,1.85,0,1.85,0,1.85,0,1.85,0,0,0,0,16.67,0,5.56,0,9.26,0,7.41,0,0,0,0,0,0,0,5.56,0,0,0,0
793593,0,0,0,0,0,0,13.89,0,0,0,2.78,0,0,0,0,0,0,0,16.67,0,8.33,13.89,0,0,0,0,0,0,0,0
794667,0,0,0,0,0,0,3.45,0,0,0,0,10.34,3.45,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0
794685,1.69,1.69,0,0,0,0,1.69,0,0,0,0,5.08,0,3.39,0,1.69,0,0,10.17,0,1.69,10.17,0,0,15.25,0,0,0,0,0
796049,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,0,0,0,2.38,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0
796145,2.7,2.7,0,0,0,0,0,0,0,0,0,10.81,0,5.41,0,2.7,2.7,2.7,5.41,0,0,2.7,0,2.7,8.11,0,0,0,0,0
796209,1.85,1.85,0,0,0,0,0,0,0,0,0,11.11,0,0,0,1.85,0,9.26,1.85,0,0,1.85,0,0,0,0,1.85,0,0,0
797860,1.85,1.85,0,0,0,0,1.85,0,0,0,0,14.81,5.56,5.56,0,1.85,3.7,1.85,5.56,1.85,0,3.7,0,0,0,0,0,0,0,0
798768,5.36,5.36,0,0,0,0,8.93,0,0,0,0,21.43,3.57,1.79,0,7.14,3.57,7.14,10.71,5.36,5.36,0,0,0,3.57,0,0,0,8.93,0
798974,1.92,1.92,0,0,0,0,5.77,1.92,0,0,0,5.77,1.92,0,0,3.85,0,1.92,3.85,3.85,0,0,0,0,0,1.92,1.92,0,0,0
800831,0,0,0,0,0,0,2.86,0,0,0,0,7.14,1.43,1.43,0,4.29,0,4.29,2.86,1.43,0,0,1.43,0,0,0,0,0,0,0
801029,3.33,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,3.33,0,0,0,0,0,0,13.33,0,0,10,0,0
802038,0,0,0,0,0,0,2.7,0,0,0,0,18.92,10.81,0,0,5.41,2.7,0,0,0,0,0,0,0,2.7,0,0,0,0,0
802326,2.63,0,2.63,0,0,0,0,0,0,0,0,5.26,0,0,2.63,2.63,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0
803237,2.33,0,2.33,1.16,0,1.16,5.81,0,0,0,0,9.3,0,3.49,0,2.33,1.16,4.65,4.65,0,1.16,3.49,0,0,1.16,0,0,0,0,0
803306,0,0,0,0,0,0,9.09,0,0,0,0,9.09,1.82,1.82,1.82,1.82,1.82,3.64,0,0,0,0,0,0,7.27,0,0,0,0,0
