Filename,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
503580,2.56,2.56,0,0,0,0,2.56,2.56,0,2.56,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,0,2.56,2.56,0,0,2.56,0
505764,0,0,0,0,0,0,7.69,1.92,0,5.77,0,3.85,1.92,1.92,0,0,0,0,1.92,1.92,0,0,0,0,0,1.92,0,1.92,0,0
505810,2.86,0,2.86,2.86,0,0,5.71,0,0,0,0,5.71,0,5.71,0,0,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0
506020,0,0,0,0,0,0,17.33,6.67,0,6.67,5.33,2.67,0,0,0,1.33,0,1.33,8,4,2.67,0,1.33,0,0,1.33,0,0,0,0
508623,1.96,0,1.96,0,0,0,0,0,0,0,0,9.8,1.96,0,0,7.84,0,0,3.92,0,1.96,1.96,0,0,1.96,0,0,0,0,0
508995,0,0,0,0,0,0,0,0,0,0,0,19.61,3.92,3.92,0,9.8,0,3.92,1.96,0,0,1.96,0,0,1.96,0,0,0,0,0
509007,10,0,10,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0
509018,14.55,0,14.55,3.64,0,1.82,0,0,0,0,0,14.55,1.82,0,1.82,9.09,0,10.91,3.64,0,0,1.82,0,1.82,0,0,0,0,0,0
510158,5.66,5.66,0,0,0,0,22.64,7.55,0,3.77,1.89,5.66,0,0,1.89,1.89,1.89,3.77,18.87,3.77,1.89,5.66,7.55,0,1.89,0,0,0,0,1.89
510295,9.93,2.84,7.09,0,0,1.42,3.55,3.55,0,0,0,14.89,0,7.09,0,6.38,0,2.84,4.26,0,0.71,3.55,0,0,0,2.84,0,0,0,0
510867,2.38,0,2.38,2.38,0,0,14.29,0,0,9.52,0,7.14,2.38,0,0,2.38,0,2.38,7.14,4.76,2.38,0,0,0,0,2.38,0,0,0,0
511002,1.43,1.43,0,0,0,0,11.43,0,0,0,0,7.14,1.43,1.43,0,1.43,0,2.86,21.43,2.86,2.86,17.14,1.43,0,28.57,0,0,0,0,0
511213,4.88,4.88,0,0,0,0,0,0,0,0,0,14.63,0,9.76,0,0,4.88,0,4.88,0,4.88,0,0,0,7.32,0,0,2.44,0,0
511224,6.25,0,6.25,0,2.08,0,10.42,0,0,0,0,10.42,0,4.17,0,4.17,2.08,2.08,12.5,4.17,0,8.33,0,0,0,0,0,0,0,0
511230,0,0,0,0,0,0,15.69,0,0,3.92,1.96,1.96,0,0,0,0,1.96,0,9.8,0,0,9.8,0,0,1.96,1.96,0,1.96,0,11.76
511235,3.64,1.82,1.82,0,0,0,1.82,0,0,0,0,18.18,0,9.09,1.82,1.82,3.64,3.64,5.45,0,1.82,3.64,0,1.82,3.64,0,0,0,0,0
513460,2.27,2.27,0,0,0,0,6.82,0,0,0,0,2.27,0,0,0,0,2.27,0,2.27,0,0,0,2.27,0,2.27,0,0,2.27,0,0
514049,0,0,0,0,0,0,0,0,0,0,0,12.77,0,0,4.26,8.51,0,8.51,2.13,0,2.13,0,2.13,0,2.13,0,0,0,0,0
514712,2.04,0,2.04,0,0,0,14.29,0,0,4.08,0,8.16,0,4.08,0,2.04,0,4.08,4.08,0,0,2.04,0,2.04,0,0,0,0,0,0
517245,5.56,5.56,0,0,0,0,22.22,5.56,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517251,0,0,0,0,0,0,22.22,6.35,0,0,3.17,6.35,4.76,0,0,1.59,0,1.59,1.59,1.59,0,0,0,0,0,1.59,0,0,0,0
517300,8.11,8.11,0,0,0,0,13.51,0,0,2.7,2.7,5.41,2.7,2.7,0,0,0,0,5.41,0,0,5.41,0,0,2.7,0,0,0,0,0
517490,0,0,0,0,0,0,20.59,5.88,0,5.88,0,2.94,0,0,0,0,0,2.94,14.71,8.82,2.94,2.94,2.94,0,5.88,0,0,0,0,0
518675,10.61,10.61,0,0,0,0,6.06,0,0,0,0,4.55,0,1.52,1.52,1.52,0,0,9.09,1.52,1.52,3.03,0,3.03,4.55,3.03,0,0,0,0
519467,4.35,1.93,2.42,0.48,1.45,0.48,11.59,1.45,0,7.73,1.93,3.38,0,1.93,0,0.97,0.48,0,10.63,1.45,3.86,7.25,0.48,0.48,2.42,1.93,0.48,0,0,0.97
520583,7.14,3.57,1.79,0,1.79,0,16.07,7.14,0,8.93,0,2.68,2.68,0,0,0,0,0,16.07,3.57,1.79,7.14,5.36,0,3.57,0,0,0,1.79,0
523087,2.17,2.17,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,0,0,2.17,0,0
524382,6.06,6.06,0,0,0,0,7.58,0,0,0,0,13.64,4.55,1.52,0,7.58,0,3.03,7.58,1.52,1.52,3.03,3.03,1.52,3.03,0,0,0,0,0
525200,2.22,2.22,0,0,0,0,2.22,2.22,0,0,0,17.78,2.22,0,4.44,6.67,0,11.11,1.11,0,1.11,0,0,0,0,0,0,0,0,0
528954,2.14,0.71,0.71,0.71,0,0,5.71,0,0,0,0,7.86,0.71,0,0,3.57,2.14,2.14,2.86,0.71,0,1.43,0,0.71,0.71,0,0,0,0,0
532927,3.64,0.91,2.73,0,1.82,0,19.09,0,0,0.91,0,11.82,3.64,1.82,0.91,2.73,0.91,2.73,3.64,0,0,1.82,0.91,0.91,0,0.91,0,0,0,0
534784,7.69,7.69,0,0,0,0,7.69,2.56,0,0,0,10.26,5.13,2.56,2.56,2.56,0,2.56,2.56,2.56,0,0,0,0,7.69,0,0,2.56,0,0
535292,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10,0,0,4,0,0
535421,8.57,8.57,0,0,0,0,20,0,8.57,5.71,0,2.86,2.86,0,0,0,0,0,14.29,8.57,0,5.71,0,0,0,0,0,2.86,0,0
536091,0,0,0,0,0,0,3.03,0,0,0,0,9.09,3.03,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,6.06,0
539648,0,0,0,0,0,0,7.32,0,0,2.44,0,2.44,2.44,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0,2.44,0,0
539812,9.4,0,9.4,1.71,6.84,0.85,8.55,1.71,0,0,6.84,0.85,0,0.85,0,0,0,0,17.09,2.56,1.71,11.11,0.85,4.27,2.56,4.27,0,0,0,1.71
539957,0,0,0,0,0,0,5.88,0,0,0,0,8.82,5.88,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88
539966,1.89,1.89,0,0,0,0,13.21,1.89,0,7.55,3.77,9.43,3.77,0,0,1.89,1.89,1.89,0,0,0,0,0,0,0,1.89,0,0,0,0
540300,2.33,1.16,1.16,0,1.16,0,3.49,0,0,1.16,0,6.98,2.33,0,0,2.33,1.16,1.16,6.98,1.16,1.16,4.65,2.33,0,1.16,2.33,0,0,0,0
540970,0,0,0,0,0,0,0,0,0,0,0,5.71,2.86,2.86,2.86,2.86,0,2.86,5.71,0,2.86,2.86,0,0,2.86,5.71,0,0,0,0
541279,0,0,0,0,0,0,8.33,0,0,8.33,0,12.5,8.33,4.17,0,8.33,0,0,0,0,0,0,0,0,4.17,12.5,0,0,0,0
541948,2.38,0,2.38,1.19,0,1.19,4.76,0,0,0,1.19,11.9,2.38,2.38,0,5.95,0,3.57,1.19,0,0,1.19,0,0,0,2.38,0,0,0,0
542366,4.17,2.08,2.08,0,0,1.04,9.38,4.17,0,0,0,25,4.17,6.25,2.08,7.29,2.08,8.33,12.5,0,3.12,6.25,1.04,6.25,2.08,0,0,0,0,0
546067,4.44,0,4.44,0,0,4.44,0,0,0,0,0,4.44,0,0,0,0,0,4.44,4.44,0,0,4.44,0,0,0,0,0,2.22,4.44,0
549608,5.8,3.62,1.45,0.72,0,0.72,8.7,2.17,0,0,0,11.59,1.45,2.17,0,4.35,1.45,2.9,7.97,0,0.72,2.17,0.72,4.35,3.62,7.25,0.72,0,0,0
549738,5.77,1.92,3.85,0,0,1.92,7.69,0,0,1.92,0,1.92,0,1.92,0,0,0,0,7.69,0,3.85,7.69,0,0,3.85,9.62,0,0,0,9.62
549739,11.76,3.92,7.84,0,3.92,1.96,7.84,1.96,0,1.96,0,3.92,3.92,0,0,0,0,0,13.73,1.96,0,9.8,0,1.96,3.92,7.84,1.96,0,0,3.92
550185,5.56,0,5.56,1.85,0,1.85,9.26,1.85,0,0,0,11.11,0,1.85,1.85,1.85,1.85,3.7,14.81,1.85,1.85,9.26,1.85,1.85,3.7,0,0,1.85,0,0
550240,0,0,0,0,0,0,7.95,1.14,0,6.82,0,14.77,0,0,2.27,10.23,1.14,5.68,2.27,0,0,1.14,1.14,0,0,0,0,0,0,0
550378,4,4,0,0,0,0,18,6,0,6,0,4,2,0,2,0,0,0,20,2,6,18,4,0,10,0,0,0,0,0
551065,0,0,0,0,0,0,9.76,0,0,0,0,7.32,0,0,2.44,4.88,2.44,2.44,9.76,2.44,0,4.88,0,2.44,2.44,0,0,0,0,0
551517,5.13,2.56,2.56,0,2.56,0,12.82,0,0,7.69,0,2.56,0,0,0,0,0,2.56,7.69,5.13,5.13,0,2.56,0,7.69,2.56,0,0,0,0
553282,2.63,2.63,0,0,0,0,5.26,0,0,5.26,0,13.16,0,7.89,0,0,2.63,5.26,13.16,2.63,5.26,5.26,0,0,7.89,0,0,0,0,0
553347,7.69,0,7.69,0,5.13,2.56,12.82,0,0,5.13,0,2.56,0,0,0,0,2.56,0,10.26,0,2.56,7.69,0,0,0,0,0,0,0,0
554430,7.45,5.32,2.13,0,0,2.13,6.38,0,0,0,0,12.77,2.13,5.32,1.06,0,2.13,2.13,10.64,2.13,4.26,4.26,4.26,3.19,1.06,0,0,0,0,0
558020,6.15,4.62,1.54,0,0,0,1.54,0,0,0,0,10.77,0,1.54,0,7.69,0,3.08,7.69,0,1.54,4.62,0,1.54,15.38,0,0,0,0,0
558046,2.27,0,2.27,0,0,0,9.09,0,0,2.27,0,13.64,2.27,4.55,0,6.82,0,2.27,6.82,0,0,0,4.55,2.27,0,0,0,0,0,0
562085,6.45,0,6.45,0,4.84,1.61,8.06,1.61,0,3.23,3.23,1.61,0,0,0,1.61,0,1.61,1.61,0,0,1.61,0,0,0,6.45,0,0,0,4.84
562993,0,0,0,0,0,0,18.84,11.59,0,5.8,5.8,10.14,1.45,0,0,8.7,0,7.25,5.8,0,0,0,5.8,0,0,0,0,0,0,0
570503,2.44,2.44,0,0,0,0,9.76,0,0,4.88,4.88,9.76,2.44,2.44,0,4.88,0,0,2.44,0,0,2.44,0,0,2.44,0,0,0,0,0
571801,7.84,0,7.84,0,0,0,3.92,0,0,0,0,11.76,1.96,1.96,1.96,5.88,0,5.88,3.92,0,0,0,1.96,1.96,1.96,0,0,0,0,0
573626,3.51,0,3.51,1.75,1.75,0,5.26,0,0,3.51,0,14.04,1.75,1.75,3.51,3.51,0,3.51,7.02,0,3.51,3.51,0,3.51,3.51,0,0,0,0,0
574769,2.3,1.15,1.15,0,0,0,2.3,0,0,0,1.15,9.2,0,2.3,0,6.9,0,2.3,3.45,0,0,1.15,0,2.3,2.3,0,0,0,0,0
577813,0,0,0,0,0,0,10.77,3.08,0,1.54,1.54,10.77,7.69,1.54,0,3.08,0,1.54,4.62,4.62,0,0,0,0,0,1.54,1.54,0,0,0
581082,1.69,1.69,0,0,0,0,7.63,0,0,0,0,19.49,4.24,5.08,7.63,5.93,0,5.93,0.85,0,0,0.85,0,0,7.63,0,0,0,0,0
581159,2.22,2.22,0,0,0,0,0,0,0,0,0,17.78,0,4.44,0,6.67,4.44,8.89,0,0,0,0,0,0,0,0,0,0,0,0
581353,2.44,0,2.44,0,0,2.44,9.76,0,0,4.88,0,14.63,0,0,4.88,9.76,0,0,4.88,0,0,0,4.88,0,2.44,0,0,4.88,0,0
581552,1.1,0,1.1,1.1,0,0,1.1,0,0,1.1,0,21.98,1.1,2.2,1.1,13.19,2.2,7.69,1.1,1.1,0,0,0,0,0,0,0,0,0,0
582705,5.56,3.7,1.85,1.85,0,0,1.85,0,0,0,0,12.96,0,0,5.56,3.7,1.85,7.41,0,0,0,0,0,0,0,0,0,0,0,0
585246,6,0,6,0,0,6,2,0,0,0,0,14,0,6,0,8,0,6,6,0,6,0,0,6,2,0,0,0,0,0
586892,8.11,0,5.41,0,0,0,10.81,0,0,0,0,21.62,0,2.7,0,10.81,2.7,10.81,2.7,0,0,0,0,2.7,0,0,0,0,0,0
587271,4.65,0,4.65,0,0,2.33,18.6,0,0,4.65,4.65,9.3,2.33,2.33,0,2.33,0,2.33,6.98,0,2.33,4.65,0,2.33,2.33,0,0,0,0,2.33
589074,6.74,0,6.74,5.62,0,0,1.12,0,0,0,0,7.87,0,4.49,0,3.37,0,2.25,1.12,0,1.12,1.12,0,0,1.12,0,0,0,0,0
590426,2.53,0,2.53,0,0,0,7.59,0,0,1.27,0,13.92,0,3.8,2.53,6.33,0,2.53,3.8,1.27,0,1.27,0,2.53,1.27,0,0,0,0,0
590475,5.36,0,5.36,0,0,0,3.57,3.57,0,0,0,14.29,1.79,1.79,0,3.57,0,7.14,0,0,0,0,0,0,1.79,0,0,0,0,0
591494,10.64,0,4.26,2.13,0,2.13,10.64,4.26,0,0,0,14.89,0,12.77,0,2.13,0,2.13,2.13,0,0,2.13,0,0,2.13,0,0,0,0,0
593258,0,0,0,0,0,0,0,0,0,0,0,14.89,0,4.26,0,8.51,0,10.64,0,0,0,0,0,0,0,0,0,0,0,0
593259,0,0,0,0,0,0,1.89,0,0,1.89,0,13.21,1.89,3.77,0,5.66,0,3.77,0,0,0,0,0,0,3.77,0,0,0,0,0
593270,6.67,2.22,4.44,0,0,0,6.67,0,0,0,0,13.33,0,6.67,0,4.44,0,4.44,4.44,0,0,4.44,0,0,0,0,0,0,0,0
593275,0,0,0,0,0,0,1.85,0,0,0,0,14.81,3.7,3.7,0,3.7,0,3.7,1.85,1.85,0,0,0,0,0,0,0,0,0,0
593277,6.67,3.33,3.33,3.33,0,0,5,0,0,1.67,0,11.67,1.67,6.67,0,3.33,0,1.67,3.33,0,0,0,1.67,1.67,0,0,0,0,0,0
593639,6.47,1.44,5.04,0,0,4.32,7.19,0,0,3.6,0.72,10.07,1.44,3.6,0.72,3.6,0.72,0.72,10.07,0,2.16,7.19,0.72,1.44,1.44,0,0,0,0,0
594048,4.65,3.49,1.16,0,1.16,0,19.77,5.81,0,6.98,4.65,5.81,2.33,0,0,2.33,0,1.16,2.33,1.16,1.16,0,0,0,2.33,1.16,0,0,0,0
596130,0,0,0,0,0,0,6.82,4.55,0,0,0,0,0,0,0,0,0,0,13.64,4.55,6.82,2.27,0,0,11.36,4.55,2.27,0,2.27,0
601750,5.41,5.41,0,0,0,0,2.7,0,0,0,2.7,0,0,0,0,0,0,0,10.81,0,8.11,8.11,2.7,0,2.7,2.7,0,0,0,0
611557,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,3.23,0,1.61,0,0,1.61,0,0,3.23,0,0,0,0,0
616011,5.66,5.66,0,0,0,0,5.66,0,1.89,0,0,5.66,0,0,5.66,0,1.89,0,3.77,0,0,1.89,1.89,0,1.89,1.89,1.89,0,0,0
617611,0,0,0,0,0,0,11.63,0,0,0,2.33,11.63,2.33,0,9.3,2.33,0,2.33,0,0,0,0,0,0,4.65,0,0,0,0,0
618076,12.37,11.34,1.03,0,0,0,1.03,0,0,1.03,0,5.15,3.09,1.03,0,0,1.03,0,15.46,0,12.37,8.25,9.28,1.03,4.12,4.12,0,0,1.03,0
618145,2.13,2.13,0,0,0,0,8.51,2.13,2.13,4.26,0,17.02,4.26,2.13,0,4.26,4.26,2.13,4.26,0,4.26,0,0,0,2.13,0,0,0,0,0
619376,10.71,0,10.71,0,0,10.71,14.29,0,0,7.14,0,7.14,0,0,0,0,0,7.14,10.71,0,7.14,3.57,0,0,0,0,0,3.57,0,0
619443,3.49,2.33,1.16,1.16,0,0,20.93,0,0,6.98,1.16,6.98,1.16,0,3.49,1.16,0,1.16,6.98,1.16,2.33,1.16,3.49,0,1.16,1.16,3.49,0,0,0
619675,2.27,0,2.27,0,2.27,0,15.91,0,0,9.09,2.27,4.55,4.55,0,0,2.27,0,0,2.27,0,2.27,2.27,0,0,2.27,0,0,0,0,0
620631,8.7,2.17,4.35,0,2.17,0,10.87,4.35,0,8.7,0,2.17,0,0,0,0,0,2.17,2.17,0,0,2.17,0,0,4.35,2.17,0,6.52,0,0
626232,0,0,0,0,0,0,7.55,7.55,0,0,0,15.09,7.55,0,0,7.55,0,7.55,0,0,0,0,0,0,0,0,0,0,0,0
629173,1.64,0,1.64,1.64,0,0,8.2,1.64,0,4.92,1.64,11.48,1.64,1.64,0,8.2,0,3.28,3.28,0,0,1.64,1.64,0,0,0,0,0,0,0
631348,1.33,0,1.33,0,0,0,14.67,0,0,4,4,6.67,1.33,4,0,0,0,1.33,1.33,0,0,0,0,1.33,0,1.33,0,0,0,0
636770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,3.85,11.54,3.85,0,3.85,0,3.85,0,0,0
641515,8.51,0,8.51,4.26,0,4.26,2.13,0,0,2.13,0,14.89,6.38,4.26,2.13,4.26,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0
643649,7.32,2.44,4.88,2.44,0,2.44,0,0,0,0,0,7.32,2.44,2.44,0,2.44,0,0,4.88,0,0,4.88,0,0,0,0,0,0,0,0
644710,0,0,0,0,0,0,11.36,0,0,4.55,2.27,2.27,0,2.27,0,0,0,0,2.27,0,0,0,2.27,0,4.55,0,0,0,0,0
645951,2.91,0,2.91,0,0,0,8.74,0,0,0,0,6.8,0.97,2.91,1.94,1.94,0,1.94,3.88,0,0.97,2.91,0,0.97,2.91,0,0,0,0,0
648829,2.5,2.5,0,0,0,0,5,0,0,2.5,0,5,0,0,0,0,5,0,7.5,0,5,2.5,2.5,0,7.5,0,0,0,0,0
648877,1.01,0,1.01,1.01,0,0,15.15,2.02,0,1.01,0,12.12,1.01,0,3.03,6.06,0,8.08,5.05,0,2.02,2.02,0,1.01,5.05,0,4.04,0,0,0
648969,1.49,1.49,0,0,0,0,2.99,1.49,0,0,0,10.45,7.46,1.49,0,0,1.49,0,2.99,0,1.49,1.49,1.49,0,0,0,0,0,0,0
651120,0,0,0,0,0,0,8.11,0,0,2.7,0,10.81,2.7,5.41,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651187,0,0,0,0,0,0,11.11,0,0,5.56,0,11.11,2.78,5.56,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651194,1.74,0,0.87,0,0.87,0,17.39,1.74,0,0,0.87,8.7,6.09,0.87,0,0.87,0.87,0.87,3.48,0.87,0.87,1.74,0.87,0,0,0,0,0,0,0
651354,0,0,0,0,0,0,5.88,0,0,1.96,0,11.76,3.92,5.88,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651771,2.04,2.04,0,0,0,0,18.37,4.08,0,4.08,0,8.16,0,4.08,0,0,0,4.08,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0
652090,6.38,6.38,0,0,0,0,8.51,0,0,0,0,19.15,6.38,2.13,4.26,2.13,2.13,2.13,8.51,0,6.38,2.13,2.13,0,6.38,0,0,0,0,0
653737,4.44,2.22,1.11,0,1.11,0,7.78,0,0,0,1.11,14.44,1.11,4.44,2.22,7.78,0,3.33,8.89,0,2.22,6.67,0,0,2.22,0,0,0,0,0
654633,2.41,1.2,1.2,0,0,0,1.2,0,0,0,0,10.84,0,1.2,0,4.82,2.41,4.82,2.41,1.2,0,1.2,0,0,2.41,0,0,0,0,0
660980,6.67,5.71,0.95,0,0,0.95,4.76,0,0,0.95,0.95,6.67,1.9,1.9,0,0.95,0,1.9,9.52,0.95,1.9,5.71,1.9,0,0.95,2.86,0,0.95,0,0
663485,2.82,1.41,1.41,0,0,0,4.23,0,0,0,2.82,5.63,1.41,2.82,0,0,0,1.41,4.23,0,1.41,1.41,1.41,1.41,2.82,5.63,0,0,0,0
663591,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.5,2.5,0,0,0
663680,5.56,5.56,0,0,0,0,0,0,0,0,0,5.56,1.85,3.7,0,0,0,0,7.41,0,5.56,7.41,1.85,0,3.7,14.81,0,1.85,0,0
664818,4.69,4.69,0,0,0,0,10.94,1.56,0,4.69,0,4.69,0,0,1.56,3.12,0,0,4.69,4.69,0,0,0,0,0,0,0,0,0,0
666810,5,0,5,0,0,1.67,3.33,0,0,1.67,0,16.67,5,3.33,0,5,1.67,5,5,0,1.67,3.33,0,1.67,1.67,0,0,0,0,0
667588,4.44,0,4.44,2.22,0,0,13.33,2.22,0,0,0,20,0,4.44,4.44,4.44,0,11.11,8.89,2.22,0,2.22,4.44,0,2.22,0,0,0,0,0
669502,6.12,4.08,2.04,0,0,2.04,8.16,0,0,4.08,0,14.29,2.04,6.12,0,4.08,0,2.04,6.12,0,6.12,4.08,0,2.04,4.08,0,0,0,0,0
675516,1.85,1.85,0,0,0,0,5.56,0,0,1.85,1.85,11.11,0,0,0,9.26,0,1.85,1.85,1.85,0,0,0,0,0,1.85,0,0,0,0
677352,0,0,0,0,0,0,7.14,0,0,0,0,3.57,0,1.79,0,1.79,0,1.79,7.14,1.79,0,5.36,0,0,0,0,0,1.79,0,0
677415,0,0,0,0,0,0,0,0,0,0,0,8.82,0,1.47,0,7.35,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0
678207,3.23,0,3.23,0,0,3.23,3.23,0,0,0,0,6.45,0,3.23,0,0,3.23,0,3.23,0,3.23,0,0,3.23,3.23,0,0,0,0,0
683058,0,0,0,0,0,0,14.29,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0
683657,0,0,0,0,0,0,7.14,1.79,0,3.57,1.79,10.71,0,3.57,0,5.36,1.79,1.79,1.79,0,0,1.79,0,0,0,0,0,0,0,0
684819,0,0,0,0,0,0,7.84,0,0,3.92,1.96,3.92,1.96,1.96,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0
684821,2.7,1.35,1.35,0,1.35,0,2.7,0,0,2.7,0,6.76,1.35,2.7,0,0,2.7,0,1.35,0,1.35,0,0,0,0,4.05,0,0,0,0
685572,6.57,4.38,2.19,0.73,0,1.46,9.49,0,0,5.11,0,8.03,1.46,1.46,1.46,2.92,0,3.65,7.3,0,3.65,1.46,0.73,2.92,2.19,2.92,0.73,0.73,0,0
689340,3.28,0,3.28,0,0,3.28,0,0,0,0,0,1.64,0,0,0,0,1.64,0,11.48,0,0,11.48,0,0,1.64,0,0,0,0,0
693249,0.98,0.98,0,0,0,0,1.96,0,0,0.98,0.98,9.8,0.98,2.94,0,2.94,2.94,1.96,11.76,0,7.84,1.96,0.98,1.96,9.8,0,0,0,0,0
695942,1.92,0,1.92,0,0,0,5.77,0,0,0,0,9.62,1.92,1.92,3.85,3.85,0,3.85,1.92,1.92,0,1.92,0,0,7.69,0,1.92,0,0,0
699948,2.5,0,2.5,0,0,0,2.5,0,0,0,0,10,0,0,0,2.5,7.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0
701513,1.69,0,1.69,0,1.69,0,10.17,5.08,0,6.78,1.69,8.47,3.39,1.69,0,1.69,0,1.69,10.17,5.08,1.69,3.39,1.69,0,1.69,3.39,0,0,0,0
703971,0,0,0,0,0,0,27.27,0,0,10.91,10.91,5.45,0,0,0,0,0,5.45,3.64,3.64,0,0,0,0,0,0,0,0,0,0
704134,8.7,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709399,5.56,5.56,0,0,0,0,0,0,0,0,0,5.56,2.78,5.56,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0
717845,16,12,4,0,4,0,8,0,0,8,0,16,4,0,8,0,4,4,20,0,8,4,8,0,4,0,0,0,0,0
722722,0,0,0,0,0,0,4.88,0,0,0,0,9.76,4.88,0,0,4.88,0,4.88,12.2,4.88,4.88,0,4.88,0,4.88,0,0,0,2.44,0
725345,0,0,0,0,0,0,0,0,0,0,0,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0
728073,3.7,3.7,0,0,0,0,7.41,3.7,0,0.93,0,7.41,1.85,0,1.85,0.93,2.78,0,8.33,3.7,1.85,3.7,0.93,0,2.78,1.85,0.93,3.7,0,0
730432,0,0,0,0,0,0,9.8,1.96,0,9.8,0,0,0,0,0,0,0,0,3.92,1.96,1.96,0,1.96,0,1.96,7.84,0,5.88,0,0
733422,3.7,0,3.7,0,0,3.7,7.41,0,0,0,0,16.67,1.85,1.85,5.56,3.7,0,7.41,5.56,0,0,1.85,3.7,0,0,0,0,0,0,0
737124,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,3.45,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0
737333,1.75,1.75,0,0,0,0,5.26,1.75,0,3.51,0,3.51,1.75,1.75,0,0,0,0,3.51,0,3.51,3.51,1.75,0,1.75,5.26,0,1.75,0,0
737641,5.26,5.26,0,0,0,0,26.32,17.54,1.75,8.77,8.77,3.51,0,1.75,0,0,1.75,0,8.77,3.51,7.02,3.51,0,0,0,3.51,1.75,0,0,0
740762,6.25,4.69,1.56,0,1.56,0,17.19,0,0,7.81,0,10.94,4.69,3.12,1.56,0,1.56,0,6.25,1.56,1.56,3.12,1.56,0,0,1.56,0,0,0,0
740919,0,0,0,0,0,0,2.33,0,0,0,0,9.3,2.33,4.65,0,2.33,0,2.33,2.33,0,2.33,0,0,0,4.65,2.33,4.65,0,0,0
741305,1.49,1.49,0,0,0,0,5.97,0,0,0,1.49,2.99,1.49,0,0,1.49,0,0,1.49,0,0,1.49,0,0,1.49,2.99,0,5.97,0,0
741407,7.69,7.69,0,0,0,0,7.69,0,0,0,0,7.69,2.56,2.56,0,2.56,0,2.56,17.95,2.56,7.69,7.69,0,0,7.69,0,0,0,0,0
743361,12.82,10.26,2.56,0,0,2.56,7.69,2.56,0,0,0,2.56,0,0,0,0,2.56,0,12.82,7.69,2.56,5.13,0,2.56,2.56,2.56,7.69,0,0,0
743839,3.45,0,3.45,0,3.45,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,6.9,0,0,6.9,0,0,0,0,0,0,0,0
746365,3.23,3.23,0,0,0,0,0,0,0,0,0,16.13,0,6.45,0,9.68,0,9.68,0,0,0,0,0,0,0,3.23,0,0,0,0
750946,0,0,0,0,0,0,9.38,6.25,0,3.12,3.12,0,0,0,0,0,0,0,9.38,6.25,0,3.12,0,0,3.12,3.12,0,0,0,0
750971,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
756795,1.82,1.82,0,0,0,0,10.91,0,0,0,0,5.45,0,5.45,0,0,0,0,7.27,1.82,0,5.45,0,0,3.64,1.82,0,0,0,0
761211,0,0,0,0,0,0,12.16,0,0,0,0,5.41,0,4.05,0,1.35,0,1.35,1.35,0,0,1.35,0,0,1.35,0,0,0,0,0
762468,2,2,0,0,0,0,8,0,0,0,0,2,2,0,0,0,0,0,6,0,6,4,0,0,4,0,0,6,0,0
764148,0,0,0,0,0,0,9.09,0,0,7.27,0,3.64,1.82,1.82,0,0,0,0,0,0,0,0,0,0,3.64,3.64,0,7.27,0,0
767740,0,0,0,0,0,0,16.67,2.78,0,8.33,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78
